"Managing Agency","FMS ID","Year-Month Reported","Total Budget","Spend to Date","Spend to Date %","Budget Variance","Budget Variance %"
"DOT","HBMA23216","202305","$116,862,653.62","$5,641,067.93","4.82%","$-196,129,346.38","-62.66%"
"DOT","HBMA23216","202309","$116,877,653.62","$5,641,067.93","4.82%","$15,000","0.01%"
"DOT","HBMA23216","202401","$116,877,653.62","$5,646,067.93","4.83%","$0","0%"
"DOT","HBMA23216","202405","$116,877,653.62","$5,746,067.93","4.91%","$0","0%"
"DOT","HBMA23216","202409","$117,182,653.62","$5,918,359.13","5.05%","$305,000","0.26%"
"DOT","HBMA23216","202501","$117,182,653.62","$6,441,471.01","5.49%","$0","0%"
"DOT","HBMA23216","202505","$117,182,653.62","$6,817,153.04","5.81%","$0","0%"
"DOT","HBMA23216","202509","$117,342,653.62","$7,100,419.85","6.05%","$160,000","0.13%"
"DOT","HBMA23216","202601","$117,342,653.62","$7,331,609.47","6.24%","$0","0%"
"DOT","HBMA23216","202605","$117,342,653.62","$7,546,111.32","6.43%","$0","0%"
"DOT","HBMA24501","201604","$2,739,000",,,,
"DOT","HBMA24501","202305","$33,171,033.57","$838,470.65","2.52%","$30,432,033.57","1,111.06%"
"DOT","HBMA24501","202309","$33,171,033.57","$838,470.65","2.52%","$0","0%"
"DOT","HBMA24501","202401","$33,171,033.57","$839,438.76","2.53%","$0","0%"
"DOT","HBMA24501","202405","$33,171,033.57","$841,207.91","2.53%","$0","0%"
"DOT","HBMA24501","202409","$33,171,033.57","$848,507.27","2.55%","$0","0%"
"DOT","HBMA24501","202501","$33,171,033.57","$848,507.27","2.55%","$0","0%"
"DOT","HBMA24501","202505","$33,171,033.57","$849,877.66","2.56%","$0","0%"
"DOT","HBMA24501","202509","$33,171,033.57","$849,877.66","2.56%","$0","0%"
"DOT","HBMA24501","202601","$78,549,033.57","$850,905.47","1.08%","$45,378,000","136.8%"
"DOT","HBMA24501","202605","$78,549,033.57","$851,394.28","1.08%","$0","0%"
"DOT","HBMA24544","201604","$4,407,000",,,,
"DOT","HBMA24544","202305","$51,013,176.23","$1,416,373.46","2.77%","$46,606,176.23","1,057.54%"
